,location_id,location_name,parameter,value,unit,datetimeUtc,datetimeLocal,timezone,latitude,longitude,country_iso,isMobile,isMonitor,owner_name,provider
1820,3394396,Nairobi CMR,pm25,7.9,µg/m³,2025-04-05T18:00:00Z,2025-04-05T21:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
1821,3394396,Nairobi CMR,pm25,9.3,µg/m³,2025-04-05T19:00:00Z,2025-04-05T22:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
1822,3394396,Nairobi CMR,pm25,10.9,µg/m³,2025-04-05T20:00:00Z,2025-04-05T23:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
1823,3394396,Nairobi CMR,pm25,10.8,µg/m³,2025-04-05T21:00:00Z,2025-04-06T00:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
1824,3394396,Nairobi CMR,pm25,4.8,µg/m³,2025-04-05T22:00:00Z,2025-04-06T01:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
1825,3394396,Nairobi CMR,pm25,4.5,µg/m³,2025-04-05T23:00:00Z,2025-04-06T02:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
1826,3394396,Nairobi CMR,pm25,3.9,µg/m³,2025-04-06T00:00:00Z,2025-04-06T03:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
1827,3394396,Nairobi CMR,pm25,4.0,µg/m³,2025-04-06T01:00:00Z,2025-04-06T04:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
1828,3394396,Nairobi CMR,pm25,4.1,µg/m³,2025-04-06T02:00:00Z,2025-04-06T05:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
1829,3394396,Nairobi CMR,pm25,5.7,µg/m³,2025-04-06T03:00:00Z,2025-04-06T06:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
1830,3394396,Nairobi CMR,pm25,7.1,µg/m³,2025-04-06T04:00:00Z,2025-04-06T07:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
1831,3394396,Nairobi CMR,pm25,11.1,µg/m³,2025-04-06T05:00:00Z,2025-04-06T08:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
1832,3394396,Nairobi CMR,pm25,13.6,µg/m³,2025-04-06T06:00:00Z,2025-04-06T09:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
1833,3394396,Nairobi CMR,pm25,8.5,µg/m³,2025-04-06T07:00:00Z,2025-04-06T10:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
1834,3394396,Nairobi CMR,pm25,9.2,µg/m³,2025-04-06T08:00:00Z,2025-04-06T11:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
1835,3394396,Nairobi CMR,pm25,10.5,µg/m³,2025-04-06T09:00:00Z,2025-04-06T12:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
1836,3394396,Nairobi CMR,pm25,12.9,µg/m³,2025-04-06T10:00:00Z,2025-04-06T13:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
1837,3394396,Nairobi CMR,pm25,11.7,µg/m³,2025-04-06T11:00:00Z,2025-04-06T14:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
1838,3394396,Nairobi CMR,pm25,10.7,µg/m³,2025-04-06T12:00:00Z,2025-04-06T15:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
1839,3394396,Nairobi CMR,pm25,9.3,µg/m³,2025-04-06T13:00:00Z,2025-04-06T16:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
1840,3394396,Nairobi CMR,pm25,9.8,µg/m³,2025-04-06T14:00:00Z,2025-04-06T17:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
1841,3394396,Nairobi CMR,pm25,11.4,µg/m³,2025-04-06T15:00:00Z,2025-04-06T18:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
1842,3394396,Nairobi CMR,pm25,11.9,µg/m³,2025-04-06T16:00:00Z,2025-04-06T19:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
1843,3394396,Nairobi CMR,pm25,11.3,µg/m³,2025-04-06T17:00:00Z,2025-04-06T20:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
1844,3394396,Nairobi CMR,pm25,10.0,µg/m³,2025-04-06T18:00:00Z,2025-04-06T21:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
1845,3394396,Nairobi CMR,pm25,12.9,µg/m³,2025-04-06T19:00:00Z,2025-04-06T22:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
1846,3394396,Nairobi CMR,pm25,13.0,µg/m³,2025-04-06T20:00:00Z,2025-04-06T23:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
1847,3394396,Nairobi CMR,pm25,12.5,µg/m³,2025-04-06T21:00:00Z,2025-04-07T00:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
1848,3394396,Nairobi CMR,pm25,13.2,µg/m³,2025-04-06T22:00:00Z,2025-04-07T01:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
1849,3394396,Nairobi CMR,pm25,13.5,µg/m³,2025-04-06T23:00:00Z,2025-04-07T02:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
1850,3394396,Nairobi CMR,pm25,14.4,µg/m³,2025-04-07T00:00:00Z,2025-04-07T03:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
1851,3394396,Nairobi CMR,pm25,14.1,µg/m³,2025-04-07T01:00:00Z,2025-04-07T04:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
1852,3394396,Nairobi CMR,pm25,15.1,µg/m³,2025-04-07T02:00:00Z,2025-04-07T05:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
1853,3394396,Nairobi CMR,pm25,15.9,µg/m³,2025-04-07T03:00:00Z,2025-04-07T06:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
1854,3394396,Nairobi CMR,pm25,19.1,µg/m³,2025-04-07T04:00:00Z,2025-04-07T07:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
1855,3394396,Nairobi CMR,pm25,22.2,µg/m³,2025-04-07T05:00:00Z,2025-04-07T08:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
1856,3394396,Nairobi CMR,pm25,19.3,µg/m³,2025-04-07T06:00:00Z,2025-04-07T09:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
1857,3394396,Nairobi CMR,pm25,18.1,µg/m³,2025-04-07T07:00:00Z,2025-04-07T10:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
1858,3394396,Nairobi CMR,pm25,16.9,µg/m³,2025-04-07T08:00:00Z,2025-04-07T11:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
1859,3394396,Nairobi CMR,pm25,18.0,µg/m³,2025-04-07T09:00:00Z,2025-04-07T12:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
1860,3394396,Nairobi CMR,pm25,17.9,µg/m³,2025-04-07T10:00:00Z,2025-04-07T13:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
1861,3394396,Nairobi CMR,pm25,17.5,µg/m³,2025-04-07T11:00:00Z,2025-04-07T14:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
1862,3394396,Nairobi CMR,pm25,18.4,µg/m³,2025-04-07T12:00:00Z,2025-04-07T15:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
1863,3394396,Nairobi CMR,pm25,16.8,µg/m³,2025-04-07T13:00:00Z,2025-04-07T16:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
1864,3394396,Nairobi CMR,pm25,16.1,µg/m³,2025-04-07T14:00:00Z,2025-04-07T17:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
1865,3394396,Nairobi CMR,pm25,14.8,µg/m³,2025-04-07T15:00:00Z,2025-04-07T18:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
1866,3394396,Nairobi CMR,pm25,17.4,µg/m³,2025-04-07T16:00:00Z,2025-04-07T19:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
1867,3394396,Nairobi CMR,pm25,19.4,µg/m³,2025-04-07T17:00:00Z,2025-04-07T20:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
1868,3394396,Nairobi CMR,pm25,31.6,µg/m³,2025-04-07T18:00:00Z,2025-04-07T21:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
1869,3394396,Nairobi CMR,pm25,34.1,µg/m³,2025-04-07T19:00:00Z,2025-04-07T22:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
1870,3394396,Nairobi CMR,pm25,35.4,µg/m³,2025-04-07T20:00:00Z,2025-04-07T23:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
1871,3394396,Nairobi CMR,pm25,26.3,µg/m³,2025-04-07T21:00:00Z,2025-04-08T00:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
1872,3394396,Nairobi CMR,pm25,21.4,µg/m³,2025-04-07T22:00:00Z,2025-04-08T01:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
1873,3394396,Nairobi CMR,pm25,20.9,µg/m³,2025-04-07T23:00:00Z,2025-04-08T02:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
1874,3394396,Nairobi CMR,pm25,24.9,µg/m³,2025-04-08T00:00:00Z,2025-04-08T03:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
1875,3394396,Nairobi CMR,pm25,25.8,µg/m³,2025-04-08T01:00:00Z,2025-04-08T04:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
1876,3394396,Nairobi CMR,pm25,24.6,µg/m³,2025-04-08T02:00:00Z,2025-04-08T05:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
1877,3394396,Nairobi CMR,pm25,26.5,µg/m³,2025-04-08T03:00:00Z,2025-04-08T06:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
1878,3394396,Nairobi CMR,pm25,26.7,µg/m³,2025-04-08T04:00:00Z,2025-04-08T07:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
1879,3394396,Nairobi CMR,pm25,29.1,µg/m³,2025-04-08T05:00:00Z,2025-04-08T08:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
1880,3394396,Nairobi CMR,pm25,23.3,µg/m³,2025-04-08T06:00:00Z,2025-04-08T09:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
1881,3394396,Nairobi CMR,pm25,21.1,µg/m³,2025-04-08T07:00:00Z,2025-04-08T10:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
1882,3394396,Nairobi CMR,pm25,32.4,µg/m³,2025-04-08T08:00:00Z,2025-04-08T11:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
1883,3394396,Nairobi CMR,pm25,43.9,µg/m³,2025-04-08T09:00:00Z,2025-04-08T12:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
1884,3394396,Nairobi CMR,pm25,63.3,µg/m³,2025-04-08T10:00:00Z,2025-04-08T13:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
1885,3394396,Nairobi CMR,pm25,52.2,µg/m³,2025-04-08T11:00:00Z,2025-04-08T14:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
1886,3394396,Nairobi CMR,pm25,40.4,µg/m³,2025-04-08T12:00:00Z,2025-04-08T15:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
1887,3394396,Nairobi CMR,pm25,33.8,µg/m³,2025-04-08T13:00:00Z,2025-04-08T16:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
1888,3394396,Nairobi CMR,pm25,20.6,µg/m³,2025-04-08T14:00:00Z,2025-04-08T17:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
1889,3394396,Nairobi CMR,pm25,14.2,µg/m³,2025-04-08T15:00:00Z,2025-04-08T18:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
1890,3394396,Nairobi CMR,pm25,20.0,µg/m³,2025-04-08T16:00:00Z,2025-04-08T19:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
1891,3394396,Nairobi CMR,pm25,21.1,µg/m³,2025-04-08T17:00:00Z,2025-04-08T20:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
1892,3394396,Nairobi CMR,pm25,15.9,µg/m³,2025-04-08T18:00:00Z,2025-04-08T21:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
1893,3394396,Nairobi CMR,pm25,8.1,µg/m³,2025-04-08T19:00:00Z,2025-04-08T22:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
1894,3394396,Nairobi CMR,pm25,10.0,µg/m³,2025-04-08T20:00:00Z,2025-04-08T23:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
1895,3394396,Nairobi CMR,pm25,7.9,µg/m³,2025-04-08T21:00:00Z,2025-04-09T00:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
1896,3394396,Nairobi CMR,pm25,6.9,µg/m³,2025-04-08T22:00:00Z,2025-04-09T01:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
1897,3394396,Nairobi CMR,pm25,4.9,µg/m³,2025-04-08T23:00:00Z,2025-04-09T02:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
1898,3394396,Nairobi CMR,pm25,4.9,µg/m³,2025-04-09T00:00:00Z,2025-04-09T03:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
1899,3394396,Nairobi CMR,pm25,5.8,µg/m³,2025-04-09T01:00:00Z,2025-04-09T04:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
1900,3394396,Nairobi CMR,pm25,8.0,µg/m³,2025-04-09T02:00:00Z,2025-04-09T05:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
1901,3394396,Nairobi CMR,pm25,15.2,µg/m³,2025-04-09T03:00:00Z,2025-04-09T06:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
1902,3394396,Nairobi CMR,pm25,26.8,µg/m³,2025-04-09T04:00:00Z,2025-04-09T07:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
1903,3394396,Nairobi CMR,pm25,55.0,µg/m³,2025-04-09T05:00:00Z,2025-04-09T08:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
1904,3394396,Nairobi CMR,pm25,32.4,µg/m³,2025-04-09T06:00:00Z,2025-04-09T09:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
1905,3394396,Nairobi CMR,pm25,19.7,µg/m³,2025-04-09T07:00:00Z,2025-04-09T10:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
1906,3394396,Nairobi CMR,pm25,18.3,µg/m³,2025-04-09T08:00:00Z,2025-04-09T11:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
1907,3394396,Nairobi CMR,pm25,19.6,µg/m³,2025-04-09T09:00:00Z,2025-04-09T12:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
1908,3394396,Nairobi CMR,pm25,22.2,µg/m³,2025-04-09T10:00:00Z,2025-04-09T13:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
1909,3394396,Nairobi CMR,pm25,21.9,µg/m³,2025-04-09T11:00:00Z,2025-04-09T14:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
1910,3394396,Nairobi CMR,pm25,16.0,µg/m³,2025-04-09T12:00:00Z,2025-04-09T15:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
1911,3394396,Nairobi CMR,pm25,12.3,µg/m³,2025-04-09T13:00:00Z,2025-04-09T16:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
1912,3394396,Nairobi CMR,pm25,13.3,µg/m³,2025-04-09T14:00:00Z,2025-04-09T17:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
1913,3394396,Nairobi CMR,pm25,15.0,µg/m³,2025-04-09T15:00:00Z,2025-04-09T18:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
1914,3394396,Nairobi CMR,pm25,17.4,µg/m³,2025-04-09T16:00:00Z,2025-04-09T19:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
1915,3394396,Nairobi CMR,pm25,22.5,µg/m³,2025-04-09T17:00:00Z,2025-04-09T20:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
1916,3394396,Nairobi CMR,pm25,18.6,µg/m³,2025-04-09T18:00:00Z,2025-04-09T21:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
1917,3394396,Nairobi CMR,pm25,16.5,µg/m³,2025-04-09T19:00:00Z,2025-04-09T22:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
1918,3394396,Nairobi CMR,pm25,9.3,µg/m³,2025-04-09T20:00:00Z,2025-04-09T23:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
1919,3394396,Nairobi CMR,pm25,7.2,µg/m³,2025-04-09T21:00:00Z,2025-04-10T00:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
1920,3394396,Nairobi CMR,pm25,16.3,µg/m³,2025-04-09T22:00:00Z,2025-04-10T01:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
1921,3394396,Nairobi CMR,pm25,9.2,µg/m³,2025-04-09T23:00:00Z,2025-04-10T02:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
1922,3394396,Nairobi CMR,pm25,8.9,µg/m³,2025-04-10T00:00:00Z,2025-04-10T03:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
1923,3394396,Nairobi CMR,pm25,9.9,µg/m³,2025-04-10T01:00:00Z,2025-04-10T04:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
1924,3394396,Nairobi CMR,pm25,6.8,µg/m³,2025-04-10T02:00:00Z,2025-04-10T05:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
1925,3394396,Nairobi CMR,pm25,9.1,µg/m³,2025-04-10T03:00:00Z,2025-04-10T06:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
1926,3394396,Nairobi CMR,pm25,11.3,µg/m³,2025-04-10T04:00:00Z,2025-04-10T07:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
1927,3394396,Nairobi CMR,pm25,16.6,µg/m³,2025-04-10T05:00:00Z,2025-04-10T08:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
1928,3394396,Nairobi CMR,pm25,14.4,µg/m³,2025-04-10T06:00:00Z,2025-04-10T09:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
1929,3394396,Nairobi CMR,pm25,13.7,µg/m³,2025-04-10T07:00:00Z,2025-04-10T10:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
1930,3394396,Nairobi CMR,pm25,13.9,µg/m³,2025-04-10T08:00:00Z,2025-04-10T11:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
1931,3394396,Nairobi CMR,pm25,15.1,µg/m³,2025-04-10T09:00:00Z,2025-04-10T12:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
1932,3394396,Nairobi CMR,pm25,17.0,µg/m³,2025-04-10T10:00:00Z,2025-04-10T13:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
1933,3394396,Nairobi CMR,pm25,16.1,µg/m³,2025-04-10T11:00:00Z,2025-04-10T14:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
1934,3394396,Nairobi CMR,pm25,22.7,µg/m³,2025-04-10T12:00:00Z,2025-04-10T15:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
1935,3394396,Nairobi CMR,pm25,30.0,µg/m³,2025-04-10T13:00:00Z,2025-04-10T16:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
1936,3394396,Nairobi CMR,pm25,31.9,µg/m³,2025-04-10T14:00:00Z,2025-04-10T17:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
1937,3394396,Nairobi CMR,pm25,36.8,µg/m³,2025-04-10T15:00:00Z,2025-04-10T18:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
1938,3394396,Nairobi CMR,pm25,21.4,µg/m³,2025-04-10T16:00:00Z,2025-04-10T19:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
1939,3394396,Nairobi CMR,pm25,18.0,µg/m³,2025-04-10T17:00:00Z,2025-04-10T20:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
1940,3394396,Nairobi CMR,pm25,20.9,µg/m³,2025-04-10T18:00:00Z,2025-04-10T21:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
1941,3394396,Nairobi CMR,pm25,29.5,µg/m³,2025-04-10T19:00:00Z,2025-04-10T22:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
1942,3394396,Nairobi CMR,pm25,38.4,µg/m³,2025-04-10T20:00:00Z,2025-04-10T23:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
1943,3394396,Nairobi CMR,pm25,44.8,µg/m³,2025-04-10T21:00:00Z,2025-04-11T00:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
1944,3394396,Nairobi CMR,pm25,41.1,µg/m³,2025-04-10T22:00:00Z,2025-04-11T01:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
1945,3394396,Nairobi CMR,pm25,35.8,µg/m³,2025-04-10T23:00:00Z,2025-04-11T02:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
1946,3394396,Nairobi CMR,pm25,30.4,µg/m³,2025-04-11T00:00:00Z,2025-04-11T03:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
1947,3394396,Nairobi CMR,pm25,29.2,µg/m³,2025-04-11T01:00:00Z,2025-04-11T04:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
1948,3394396,Nairobi CMR,pm25,26.6,µg/m³,2025-04-11T02:00:00Z,2025-04-11T05:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
1949,3394396,Nairobi CMR,pm25,25.9,µg/m³,2025-04-11T03:00:00Z,2025-04-11T06:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
1950,3394396,Nairobi CMR,pm25,29.9,µg/m³,2025-04-11T04:00:00Z,2025-04-11T07:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
1951,3394396,Nairobi CMR,pm25,30.9,µg/m³,2025-04-11T05:00:00Z,2025-04-11T08:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
1952,3394396,Nairobi CMR,pm25,31.7,µg/m³,2025-04-11T06:00:00Z,2025-04-11T09:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
1953,3394396,Nairobi CMR,pm25,16.7,µg/m³,2025-04-11T07:00:00Z,2025-04-11T10:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
1954,3394396,Nairobi CMR,pm25,17.1,µg/m³,2025-04-11T08:00:00Z,2025-04-11T11:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
